Order_ID,Customer_ID,Sales_Date,Sales_Amount,Product_Category
ORD05035,C0019,2025-12-12,4824,Furniture
ORD05036,C0495,2025-03-14,45753,Furniture
ORD05037,C0454,2024-06-17,27600,Office Supplies
ORD05038,C0220,2025-11-14,17133,Furniture
ORD05039,C0376,2024-02-18,10990,Office Supplies
ORD05040,C0421,2025-03-15,10157,Office Supplies
ORD05041,C0056,2024-09-06,57516,Office Supplies
ORD05042,C0139,2024-03-01,55146,Office Supplies
ORD05043,C0171,2025-07-07,5204,Furniture
ORD05044,C0382,2024-03-18,68117,Furniture
ORD05045,C0024,2024-10-30,65748,Furniture
ORD05046,C0124,2024-12-28,5694,Electronics
ORD05047,C0414,2024-05-03,68186,Office Supplies
ORD05048,C0155,2025-08-24,61290,Furniture
ORD05049,C0033,2025-02-01,30321,Electronics
ORD05050,C0085,2025-06-23,41993,Furniture
ORD05051,C0209,2024-08-16,31167,Furniture
ORD05052,C0209,2025-11-10,1641,Electronics
ORD05053,C0115,2024-12-09,20242,Office Supplies
ORD05054,C0404,2024-04-04,66250,Office Supplies
ORD05055,C0294,2025-11-04,18541,Electronics
ORD05056,C0061,2025-07-25,23848,Office Supplies
ORD05057,C0294,2024-03-12,33489,Electronics
ORD05058,C0417,2025-12-18,43275,Electronics
ORD05059,C0011,2024-06-07,60424,Electronics
ORD05060,C0313,2024-01-19,47088,Office Supplies
ORD05061,C0267,2024-03-30,35766,Furniture
ORD05062,C0445,2025-10-02,76353,Furniture
ORD05063,C0342,2024-02-22,44624,Furniture
ORD05064,C0072,2024-09-06,29433,Electronics
ORD05065,C0303,2024-09-18,61122,Office Supplies
ORD05066,C0380,2025-12-25,60025,Furniture
ORD05067,C0486,2025-06-11,70031,Furniture
ORD05068,C0372,2024-09-29,26883,Furniture
ORD05069,C0406,2025-10-20,51527,Furniture
ORD05070,C0167,2025-06-02,21393,Office Supplies
ORD05071,C0166,2024-09-21,53809,Electronics
ORD05072,C0495,2025-05-03,28231,Electronics
ORD05073,C0113,2024-01-11,6483,Electronics
ORD05074,C0374,2024-01-08,36706,Furniture
ORD05075,C0051,2025-01-25,54087,Electronics
ORD05076,C0121,2024-10-18,24146,Furniture
ORD05077,C0127,2025-10-22,7123,Electronics
ORD05078,C0466,2024-05-08,69984,Office Supplies
ORD05079,C0412,2024-04-01,78722,Furniture
ORD05080,C0007,2024-01-04,15235,Electronics
ORD05081,C0070,2025-08-24,46083,Electronics
ORD05082,C0027,2025-05-14,66887,Electronics
ORD05083,C0275,2025-05-21,39279,Electronics
ORD05084,C0156,2025-01-30,46605,Furniture
ORD05085,C0424,2025-03-03,31986,Furniture
ORD05086,C0023,2025-05-20,5878,Office Supplies
ORD05087,C0134,2025-12-07,31893,Office Supplies
ORD05088,C0338,2025-05-01,26576,Furniture
ORD05089,C0361,2025-01-11,11626,Furniture
ORD05090,C0121,2025-01-17,32378,Furniture
ORD05091,C0180,2024-09-26,57100,Office Supplies
ORD05092,C0085,2024-05-09,20968,Office Supplies
ORD05093,C0275,2025-12-27,40390,Furniture
ORD05094,C0391,2025-02-18,51725,Electronics
ORD05095,C0029,2025-09-17,64826,Furniture
ORD05096,C0401,2025-08-14,1190,Office Supplies
ORD05097,C0487,2024-04-03,21202,Furniture
ORD05098,C0056,2025-09-13,30679,Furniture
ORD05099,C0285,2024-04-10,49338,Electronics
ORD05100,C0153,2024-04-08,72312,Furniture
ORD05101,C0319,2024-10-31,8434,Electronics
ORD05102,C0160,2025-06-05,53640,Furniture
ORD05103,C0223,2024-01-08,73361,Furniture
ORD05104,C0198,2025-07-30,49358,Furniture
ORD05105,C0344,2024-10-05,79319,Furniture
ORD05106,C0464,2025-01-21,75195,Furniture
ORD05107,C0491,2025-04-18,48258,Furniture
ORD05108,C0220,2024-03-09,22029,Electronics
ORD05109,C0150,2024-01-18,6950,Electronics
ORD05110,C0387,2025-12-15,43972,Electronics
ORD05111,C0092,2025-09-19,4446,Furniture
ORD05112,C0013,2025-10-06,12732,Furniture
ORD05113,C0014,2025-05-09,57420,Electronics
ORD05114,C0304,2024-10-03,23369,Electronics
ORD05115,C0051,2024-05-31,15316,Furniture
ORD05116,C0070,2024-07-08,6521,Office Supplies
ORD05117,C0154,2024-08-15,34523,Electronics
ORD05118,C0096,2024-01-26,68870,Electronics
ORD05119,C0153,2024-03-27,79501,Office Supplies
ORD05120,C0335,2025-01-03,61715,Furniture
ORD05121,C0373,2025-06-08,63211,Electronics
ORD05122,C0148,2024-04-23,32385,Furniture
ORD05123,C0077,2024-07-31,6174,Office Supplies
ORD05124,C0360,2025-04-12,30608,Furniture
ORD05125,C0253,2024-04-11,28779,Furniture
ORD05126,C0377,2024-03-11,66685,Furniture
ORD05127,C0239,2024-09-17,76743,Furniture
ORD05128,C0264,2025-08-29,48163,Electronics
ORD05129,C0381,2025-11-30,48644,Electronics
ORD05130,C0165,2025-06-30,42783,Electronics
ORD05131,C0415,2024-11-22,43417,Office Supplies
ORD05132,C0378,2025-09-25,75781,Furniture
ORD05133,C0062,2024-11-18,36422,Electronics
ORD05134,C0497,2024-10-25,33524,Furniture
ORD05135,C0476,2024-02-25,38870,Electronics
ORD05136,C0281,2025-05-19,17666,Furniture
ORD05137,C0121,2024-01-03,71853,Office Supplies
ORD05138,C0151,2025-07-25,54003,Office Supplies
ORD05139,C0017,2025-03-12,35490,Office Supplies
ORD05140,C0061,2024-11-01,40354,Office Supplies
ORD05141,C0079,2025-01-06,7528,Office Supplies
ORD05142,C0444,2025-11-24,51030,Office Supplies
ORD05143,C0099,2024-09-11,66127,Furniture
ORD05144,C0359,2025-05-12,76231,Office Supplies
ORD05145,C0025,2024-04-13,43781,Furniture
ORD05146,C0491,2024-01-18,70360,Office Supplies
ORD05147,C0001,2025-03-14,27486,Office Supplies
ORD05148,C0174,2025-06-17,38786,Furniture
ORD05149,C0140,2024-12-21,1884,Office Supplies
ORD05150,C0165,2025-12-24,24709,Office Supplies
ORD05151,C0200,2024-12-18,32317,Furniture
ORD05152,C0024,2024-09-17,63142,Furniture
ORD05153,C0372,2025-05-29,9065,Office Supplies
ORD05154,C0284,2024-12-28,52954,Office Supplies
ORD05155,C0121,2024-11-16,8104,Furniture
ORD05156,C0051,2025-06-22,32087,Furniture
ORD05157,C0158,2024-01-31,24888,Furniture
ORD05158,C0186,2025-01-06,35319,Office Supplies
ORD05159,C0252,2025-11-23,7932,Electronics
ORD05160,C0467,2024-10-09,24253,Office Supplies
ORD05161,C0174,2024-01-22,32495,Office Supplies
ORD05162,C0104,2025-03-14,76475,Electronics
ORD05163,C0195,2025-07-10,30480,Furniture
ORD05164,C0019,2024-06-07,14450,Electronics
ORD05165,C0015,2024-10-02,46328,Furniture
ORD05166,C0386,2025-08-07,69098,Electronics
ORD05167,C0322,2025-10-03,38711,Furniture
ORD05168,C0014,2025-02-08,48118,Electronics
ORD05169,C0465,2024-11-09,76970,Electronics
ORD05170,C0011,2025-09-27,56441,Furniture
ORD05171,C0444,2025-03-23,26866,Furniture
ORD05172,C0309,2024-05-07,55428,Furniture
ORD05173,C0444,2024-02-25,49993,Office Supplies
ORD05174,C0166,2025-05-19,59933,Electronics
ORD05175,C0436,2025-08-11,6232,Furniture
ORD05176,C0184,2024-12-10,39767,Electronics
ORD05177,C0214,2024-07-09,30102,Electronics
ORD05178,C0042,2025-09-06,28736,Electronics
ORD05179,C0358,2024-06-08,10752,Office Supplies
ORD05180,C0024,2025-07-22,17300,Electronics
ORD05181,C0350,2024-02-11,29429,Office Supplies
ORD05182,C0251,2025-04-27,26056,Office Supplies
ORD05183,C0496,2025-07-15,4420,Electronics
ORD05184,C0485,2025-04-01,66466,Office Supplies
ORD05185,C0308,2025-06-12,13329,Office Supplies
ORD05186,C0354,2025-02-16,73349,Furniture
ORD05187,C0470,2024-01-12,55566,Furniture
ORD05188,C0483,2025-03-16,67760,Office Supplies
ORD05189,C0260,2024-11-01,27205,Electronics
ORD05190,C0481,2024-03-31,57825,Furniture
ORD05191,C0017,2025-09-03,72162,Electronics
ORD05192,C0116,2025-06-29,9654,Office Supplies
ORD05193,C0093,2025-05-17,19385,Furniture
ORD05194,C0311,2024-02-15,15166,Furniture
ORD05195,C0028,2025-01-03,40961,Electronics
ORD05196,C0306,2024-08-23,37622,Furniture
ORD05197,C0494,2025-09-28,68720,Office Supplies
ORD05198,C0267,2024-09-28,63711,Office Supplies
ORD05199,C0126,2025-06-11,37946,Electronics
ORD05200,C0304,2024-11-20,29137,Furniture
ORD05201,C0092,2025-01-11,68796,Electronics
ORD05202,C0047,2024-12-10,31431,Office Supplies
ORD05203,C0480,2025-01-12,69315,Furniture
ORD05204,C0293,2025-02-27,21026,Electronics
ORD05205,C0019,2024-07-28,24919,Electronics
ORD05206,C0019,2024-06-15,2430,Electronics
ORD05207,C0468,2025-09-14,18785,Furniture
ORD05208,C0337,2025-07-02,53251,Electronics
ORD05209,C0433,2024-04-23,65382,Electronics
ORD05210,C0260,2024-12-29,43373,Office Supplies
ORD05211,C0187,2025-01-07,47388,Electronics
ORD05212,C0177,2024-04-07,72288,Electronics
ORD05213,C0423,2025-12-21,62141,Office Supplies
ORD05214,C0474,2025-01-20,13017,Furniture
ORD05215,C0082,2025-01-30,55958,Electronics
ORD05216,C0152,2024-11-09,30702,Furniture
ORD05217,C0254,2025-05-03,1406,Furniture
ORD05218,C0323,2025-12-16,12769,Electronics
ORD05219,C0009,2025-05-28,6278,Electronics
ORD05220,C0324,2024-07-01,52515,Furniture
ORD05221,C0317,2024-04-15,27594,Furniture
ORD05222,C0337,2025-08-26,63464,Furniture
ORD05223,C0433,2025-06-22,78678,Furniture
ORD05224,C0484,2025-02-18,35853,Electronics
ORD05225,C0191,2024-06-02,65442,Furniture
ORD05226,C0382,2024-08-07,12826,Furniture
ORD05227,C0251,2025-08-21,10198,Electronics
ORD05228,C0186,2024-08-24,58906,Electronics
ORD05229,C0184,2025-02-23,46097,Furniture
ORD05230,C0115,2024-08-01,66098,Electronics
ORD05231,C0490,2024-09-20,26099,Furniture
ORD05232,C0280,2025-07-20,10723,Office Supplies
ORD05233,C0031,2024-01-26,5060,Electronics
ORD05234,C0087,2024-09-13,24195,Electronics
ORD05235,C0468,2024-03-14,18373,Furniture
ORD05236,C0237,2025-01-19,4680,Furniture
ORD05237,C0493,2025-02-11,18412,Furniture
ORD05238,C0343,2025-08-19,49556,Furniture
ORD05239,C0279,2025-04-28,39777,Furniture
ORD05240,C0057,2024-04-09,17951,Office Supplies
ORD05241,C0258,2024-11-14,66702,Furniture
ORD05242,C0090,2024-04-05,64447,Office Supplies
ORD05243,C0090,2025-05-12,34226,Office Supplies
ORD05244,C0077,2024-03-20,34581,Electronics
ORD05245,C0338,2024-10-21,62977,Office Supplies
ORD05246,C0371,2025-07-30,12304,Electronics
ORD05247,C0222,2025-05-06,15511,Furniture
ORD05248,C0036,2025-10-07,55728,Office Supplies
ORD05249,C0499,2024-10-28,78093,Office Supplies
ORD05250,C0435,2025-05-30,75275,Office Supplies
ORD05251,C0330,2024-03-18,21021,Furniture
ORD05252,C0447,2024-08-29,70613,Office Supplies
ORD05253,C0416,2024-05-09,60168,Office Supplies
ORD05254,C0158,2024-03-29,41170,Furniture
ORD05255,C0331,2024-12-18,1417,Office Supplies
ORD05256,C0239,2024-09-01,28657,Electronics
ORD05257,C0457,2024-02-17,69338,Furniture
ORD05258,C0024,2024-08-15,68366,Electronics
ORD05259,C0361,2024-10-07,23273,Office Supplies
ORD05260,C0280,2025-01-03,21428,Furniture
ORD05261,C0031,2024-10-26,59432,Office Supplies
ORD05262,C0341,2024-08-24,37397,Furniture
ORD05263,C0466,2024-11-09,52102,Electronics
ORD05264,C0413,2025-11-05,39606,Furniture
ORD05265,C0134,2025-05-07,34750,Office Supplies
ORD05266,C0222,2024-12-12,75403,Electronics
ORD05267,C0128,2024-04-10,11888,Electronics
ORD05268,C0037,2025-01-16,17660,Electronics
ORD05269,C0369,2024-03-16,70617,Electronics
ORD05270,C0180,2025-08-21,47583,Office Supplies
ORD05271,C0273,2024-03-14,22489,Electronics
ORD05272,C0218,2025-07-28,70046,Furniture
ORD05273,C0197,2024-02-03,67612,Office Supplies
ORD05274,C0283,2024-06-26,31434,Electronics
ORD05275,C0122,2025-01-15,14254,Electronics
ORD05276,C0127,2025-11-03,77764,Furniture
ORD05277,C0364,2024-06-18,23630,Furniture
ORD05278,C0369,2024-09-27,76415,Office Supplies
ORD05279,C0408,2024-10-20,48395,Furniture
ORD05280,C0010,2024-08-02,11481,Furniture
ORD05281,C0206,2025-07-12,14463,Electronics
ORD05282,C0420,2024-03-29,29127,Electronics
ORD05283,C0143,2025-04-26,8058,Furniture
ORD05284,C0097,2024-02-28,67993,Electronics
ORD05285,C0150,2024-03-21,37359,Electronics
ORD05286,C0486,2024-08-16,58532,Furniture
ORD05287,C0225,2024-10-09,46000,Office Supplies
ORD05288,C0141,2025-01-18,17050,Furniture
ORD05289,C0389,2024-08-25,26399,Electronics
ORD05290,C0035,2025-02-20,45393,Office Supplies
ORD05291,C0135,2025-06-03,60710,Furniture
ORD05292,C0189,2025-04-04,70558,Electronics
ORD05293,C0491,2025-01-15,74850,Electronics
ORD05294,C0216,2025-02-04,47288,Furniture
ORD05295,C0326,2025-11-19,13184,Furniture
ORD05296,C0075,2025-07-25,51710,Furniture
ORD05297,C0079,2024-03-19,29400,Furniture
ORD05298,C0028,2024-04-26,63936,Electronics
ORD05299,C0156,2025-05-10,21990,Electronics
ORD05300,C0418,2025-11-22,17451,Office Supplies
ORD05301,C0493,2025-12-08,38227,Furniture
ORD05302,C0103,2024-04-11,74955,Furniture
ORD05303,C0362,2024-11-20,11661,Furniture
ORD05304,C0145,2024-10-24,13908,Office Supplies
ORD05305,C0339,2024-01-16,44699,Furniture
ORD05306,C0439,2024-01-11,4656,Office Supplies
ORD05307,C0167,2024-08-18,68859,Office Supplies
ORD05308,C0414,2024-01-14,36810,Electronics
ORD05309,C0010,2025-04-22,53150,Office Supplies
ORD05310,C0055,2025-12-13,78489,Electronics
ORD05311,C0441,2025-10-06,61691,Office Supplies
ORD05312,C0278,2025-08-28,56830,Furniture
ORD05313,C0379,2025-08-12,11454,Electronics
ORD05314,C0052,2024-04-17,73874,Furniture
ORD05315,C0012,2025-11-10,69602,Furniture
ORD05316,C0266,2024-03-19,44711,Furniture
ORD05317,C0466,2024-09-24,77618,Office Supplies
ORD05318,C0062,2025-03-08,64700,Electronics
ORD05319,C0217,2024-11-24,57829,Furniture
ORD05320,C0026,2025-11-22,76404,Office Supplies
ORD05321,C0461,2025-03-16,57414,Furniture
ORD05322,C0416,2025-07-13,71118,Furniture
ORD05323,C0061,2025-03-11,73144,Electronics
ORD05324,C0012,2024-07-25,73964,Furniture
ORD05325,C0075,2025-11-01,68617,Furniture
ORD05326,C0240,2025-09-18,40179,Electronics
ORD05327,C0034,2024-12-11,38807,Office Supplies
ORD05328,C0043,2025-11-13,49195,Electronics
ORD05329,C0205,2025-06-10,77697,Office Supplies
ORD05330,C0175,2024-04-01,14852,Office Supplies
ORD05331,C0284,2025-10-18,12944,Electronics
ORD05332,C0195,2025-11-25,65248,Office Supplies
ORD05333,C0251,2024-07-23,36630,Office Supplies
ORD05334,C0029,2025-07-26,42993,Electronics
ORD05335,C0358,2024-09-15,53923,Furniture
ORD05336,C0232,2025-01-18,61034,Office Supplies
ORD05337,C0052,2025-12-13,50891,Office Supplies
ORD05338,C0163,2024-10-24,4183,Electronics
ORD05339,C0099,2024-04-06,27319,Office Supplies
ORD05340,C0148,2024-07-07,51459,Office Supplies
ORD05341,C0101,2025-09-19,51151,Office Supplies
ORD05342,C0317,2024-12-18,61541,Electronics
ORD05343,C0495,2024-08-13,47294,Furniture
ORD05344,C0012,2024-02-16,14936,Furniture
ORD05345,C0281,2024-10-26,46566,Electronics
ORD05346,C0321,2024-05-29,23067,Office Supplies
ORD05347,C0139,2025-10-07,9128,Electronics
ORD05348,C0114,2025-06-15,59343,Office Supplies
ORD05349,C0315,2025-11-24,25785,Electronics
ORD05350,C0104,2025-07-04,16111,Furniture
ORD05351,C0375,2025-04-21,52440,Electronics
ORD05352,C0141,2024-01-03,76208,Furniture
ORD05353,C0448,2025-12-16,25113,Office Supplies
ORD05354,C0468,2025-03-08,19902,Office Supplies
ORD05355,C0493,2024-06-13,20742,Furniture
ORD05356,C0400,2025-08-04,47786,Electronics
ORD05357,C0227,2025-03-12,23039,Electronics
ORD05358,C0439,2024-01-06,75108,Office Supplies
ORD05359,C0439,2025-01-03,27120,Electronics
ORD05360,C0367,2025-03-31,17962,Furniture
ORD05361,C0411,2024-05-19,6266,Furniture
ORD05362,C0204,2025-04-19,49313,Furniture
ORD05363,C0451,2025-08-18,2953,Furniture
ORD05364,C0481,2025-08-14,66243,Electronics
ORD05365,C0494,2024-01-17,32523,Furniture
ORD05366,C0166,2025-11-13,32686,Furniture
ORD05367,C0397,2024-09-18,50085,Office Supplies
ORD05368,C0460,2024-03-03,67402,Office Supplies
ORD05369,C0265,2024-07-27,1522,Office Supplies
ORD05370,C0206,2025-07-28,19185,Office Supplies
ORD05371,C0134,2025-06-12,17124,Furniture
ORD05372,C0473,2024-02-22,37472,Office Supplies
ORD05373,C0353,2025-03-05,64978,Electronics
ORD05374,C0299,2024-11-01,18776,Furniture
ORD05375,C0369,2025-09-26,12051,Office Supplies
ORD05376,C0480,2024-03-12,57234,Electronics
ORD05377,C0232,2025-12-11,69554,Electronics
ORD05378,C0019,2024-10-02,59643,Electronics
ORD05379,C0001,2024-06-19,70553,Office Supplies
ORD05380,C0286,2025-12-28,23118,Electronics
ORD05381,C0297,2025-03-29,74728,Furniture
ORD05382,C0002,2025-07-28,58715,Furniture
ORD05383,C0020,2024-03-11,42419,Office Supplies
ORD05384,C0087,2024-11-03,23660,Furniture
ORD05385,C0146,2024-09-11,12438,Electronics
ORD05386,C0473,2024-05-09,76172,Electronics
ORD05387,C0416,2024-05-26,13404,Electronics
ORD05388,C0459,2024-08-07,53948,Furniture
ORD05389,C0335,2024-09-27,5616,Electronics
ORD05390,C0302,2024-07-07,45653,Office Supplies
ORD05391,C0376,2024-09-26,20268,Furniture
ORD05392,C0013,2025-08-26,68492,Electronics
ORD05393,C0056,2025-12-09,68381,Electronics
ORD05394,C0484,2025-07-12,8948,Electronics
ORD05395,C0398,2024-10-12,25651,Electronics
ORD05396,C0469,2025-04-12,14715,Furniture
ORD05397,C0422,2025-07-08,73184,Office Supplies
ORD05398,C0112,2024-02-12,44323,Office Supplies
ORD05399,C0158,2024-12-19,4265,Office Supplies
ORD05400,C0068,2025-05-20,47940,Office Supplies
ORD05401,C0455,2025-09-05,72383,Office Supplies
ORD05402,C0204,2025-06-14,49335,Office Supplies
ORD05403,C0050,2025-09-01,65648,Furniture
ORD05404,C0260,2025-07-18,40172,Furniture
ORD05405,C0336,2025-03-25,34852,Office Supplies
ORD05406,C0451,2024-06-08,23377,Electronics
ORD05407,C0088,2025-07-04,53244,Furniture
ORD05408,C0085,2024-12-08,2090,Furniture
ORD05409,C0209,2024-10-12,61523,Electronics
ORD05410,C0478,2025-12-14,64622,Furniture
ORD05411,C0072,2025-01-31,48424,Office Supplies
ORD05412,C0279,2024-11-01,8004,Furniture
ORD05413,C0223,2024-03-27,20677,Furniture
ORD05414,C0177,2024-01-27,11932,Electronics
ORD05415,C0222,2025-11-15,5954,Electronics
ORD05416,C0081,2025-10-14,36453,Office Supplies
ORD05417,C0436,2024-04-27,73687,Electronics
ORD05418,C0052,2025-12-08,54666,Electronics
ORD05419,C0234,2025-02-10,24409,Office Supplies
ORD05420,C0052,2024-01-24,77607,Furniture
ORD05421,C0313,2025-10-26,22363,Furniture
ORD05422,C0376,2024-07-04,13105,Furniture
ORD05423,C0288,2024-10-04,62469,Electronics
ORD05424,C0375,2024-01-20,21509,Electronics
ORD05425,C0195,2024-07-18,10100,Furniture
ORD05426,C0035,2024-02-05,78526,Electronics
ORD05427,C0144,2024-09-20,29096,Electronics
ORD05428,C0300,2024-12-31,39941,Electronics
ORD05429,C0341,2024-12-18,58090,Office Supplies
ORD05430,C0360,2025-02-03,38406,Electronics
ORD05431,C0487,2025-08-09,52618,Office Supplies
ORD05432,C0064,2025-12-25,65429,Electronics
ORD05433,C0393,2024-10-10,61023,Electronics
ORD05434,C0412,2025-05-18,28349,Electronics
ORD05435,C0269,2025-07-22,75632,Furniture
ORD05436,C0019,2025-03-20,7236,Furniture
ORD05437,C0137,2025-02-02,19627,Electronics
ORD05438,C0108,2025-03-29,37916,Furniture
ORD05439,C0375,2024-12-28,63328,Electronics
ORD05440,C0296,2025-10-01,10984,Office Supplies
ORD05441,C0224,2025-11-27,63505,Electronics
ORD05442,C0145,2025-12-16,20420,Office Supplies
ORD05443,C0038,2024-09-17,19951,Electronics
ORD05444,C0051,2024-10-12,4242,Furniture
ORD05445,C0336,2025-07-25,11173,Electronics
ORD05446,C0495,2025-03-23,50861,Furniture
ORD05447,C0306,2024-05-15,78725,Electronics
ORD05448,C0254,2024-02-28,26121,Office Supplies
ORD05449,C0416,2024-08-15,74887,Furniture
ORD05450,C0089,2025-04-18,16011,Office Supplies
ORD05451,C0113,2024-09-28,19740,Furniture
ORD05452,C0251,2024-02-28,55537,Office Supplies
ORD05453,C0461,2024-10-31,75565,Electronics
ORD05454,C0066,2024-05-10,42230,Office Supplies
ORD05455,C0228,2024-04-09,56202,Office Supplies
ORD05456,C0453,2024-10-24,7496,Electronics
ORD05457,C0144,2025-05-28,75892,Furniture
ORD05458,C0422,2024-06-15,35551,Electronics
ORD05459,C0137,2024-08-15,37810,Office Supplies
ORD05460,C0366,2025-12-11,48676,Furniture
ORD05461,C0158,2025-02-22,52718,Electronics
ORD05462,C0310,2025-05-07,11420,Office Supplies
ORD05463,C0022,2024-04-02,19279,Office Supplies
ORD05464,C0472,2024-02-15,51549,Electronics
ORD05465,C0124,2024-12-28,65760,Furniture
ORD05466,C0326,2025-08-15,63553,Office Supplies
ORD05467,C0140,2025-09-03,62286,Furniture
ORD05468,C0459,2025-02-18,61369,Furniture
ORD05469,C0215,2024-10-14,50635,Office Supplies
ORD05470,C0217,2025-05-22,50431,Furniture
ORD05471,C0479,2025-03-27,34498,Office Supplies
ORD05472,C0366,2024-04-05,29801,Furniture
ORD05473,C0360,2025-06-06,14525,Furniture
ORD05474,C0470,2025-08-21,37481,Electronics
ORD05475,C0109,2024-06-19,40551,Electronics
ORD05476,C0083,2024-04-23,56473,Office Supplies
ORD05477,C0131,2024-12-27,27162,Office Supplies
ORD05478,C0070,2025-11-26,38184,Office Supplies
ORD05479,C0147,2025-12-08,18459,Electronics
ORD05480,C0157,2025-02-12,13462,Electronics
ORD05481,C0009,2024-10-17,75998,Office Supplies
ORD05482,C0099,2024-11-18,6623,Electronics
ORD05483,C0172,2025-05-29,14138,Office Supplies
ORD05484,C0490,2025-07-28,26152,Furniture
ORD05485,C0188,2024-03-18,39381,Furniture
ORD05486,C0298,2024-02-28,43294,Office Supplies
ORD05487,C0342,2024-03-28,71376,Electronics
ORD05488,C0247,2025-02-26,47324,Electronics
ORD05489,C0318,2025-04-13,76583,Electronics
ORD05490,C0019,2024-11-24,61139,Office Supplies
ORD05491,C0111,2024-09-18,12958,Electronics
ORD05492,C0278,2024-02-20,66265,Furniture
ORD05493,C0019,2025-08-27,44503,Electronics
ORD05494,C0337,2024-08-04,43394,Furniture
ORD05495,C0463,2025-01-16,15714,Electronics
ORD05496,C0467,2025-03-16,37076,Electronics
ORD05497,C0065,2025-12-16,40103,Electronics
ORD05498,C0496,2024-06-01,6712,Office Supplies
ORD05499,C0347,2025-07-28,44595,Office Supplies
ORD05500,C0165,2024-01-03,26061,Electronics
ORD05501,C0075,2025-12-15,13686,Furniture
ORD05502,C0173,2025-08-10,47764,Office Supplies
